983	547	913	474	511
268	124	134	260	454
317	871	232	174	42
751	868	605	287	83
53	623	462	400	250
668	846	498	563	215
927	884	3	260	259
636	620	141	350	145
726	962	999	962	944
151	760	976	441	449
803	938	167	278	285
814	612	943	317	498
29	141	510	223	963
307	772	876	849	93
709	647	417	513	218
991	980	756	427	610
738	342	840	453	797
709	412	556	186	108
248	820	700	178	562
245	281	137	215	588
899	707	429	88	950
601	24	327	901	86
110	741	589	118	872
821	223	477	518	910
809	409	406	224	502
483	802	977	982	801
344	200	994	690	193
849	695	403	965	324
503	850	898	433	900
426	418	393	110	78
198	824	123	442	856
549	14	868	192	575
994	273	680	564	187
116	492	515	81	367
233	347	547	927	372
754	709	571	574	461
100	975	470	227	651
392	796	158	404	28
983	619	724	878	811
538	447	417	240	995
622	802	26	231	999
501	843	744	686	217
844	1000	112	571	770
938	387	757	886	115
845	811	771	868	246
8	394	504	513	153
359	87	822	200	892
402	584	589	749	548
854	417	347	675	284
422	789	985	89	482
600	996	626	180	285
439	120	689	765	42
843	750	349	480	836
511	176	172	442	637
163	788	453	730	902
440	373	841	12	306
249	492	37	781	579
937	336	224	478	709
918	391	291	933	337
405	253	585	165	898
779	99	203	672	332
738	437	584	394	266
945	84	429	4	576
982	267	844	534	552
906	95	803	653	28
334	758	65	751	204
339	856	247	115	751
564	15	511	625	415
567	477	952	671	534
206	762	816	515	609
782	321	186	64	158
166	257	666	444	959
597	551	599	113	773
82	205	672	744	566
993	166	224	690	868
948	750	356	765	59
780	326	212	803	324
240	300	156	416	69
511	45	717	779	824
98	84	435	469	64
579	731	610	467	628
470	460	718	81	477
181	717	819	777	180
247	196	368	714	969
382	447	434	794	609
542	528	179	731	22
933	888	507	857	848
374	636	122	573	220
601	33	121	553	292
543	659	947	549	731
945	747	825	250	596
953	206	459	194	7
760	777	564	124	745
328	373	132	248	875
717	784	978	840	335
207	419	799	230	152
122	83	512	669	579
425	634	291	945	315
858	897	631	795	238
417	657	100	714	216
511	570	189	869	945
392	846	167	186	241
980	76	779	574	854
659	198	112	103	290
986	701	201	90	486
490	617	56	697	974
609	603	22	207	47
666	560	784	894	91
988	80	637	339	759
788	97	550	877	553
383	769	261	711	401
754	572	893	978	320
415	60	35	126	735
329	355	872	634	517
42	676	634	583	888
360	463	662	243	890
727	779	229	202	532
637	599	475	115	452
971	18	929	963	79
170	324	825	329	78
859	63	787	422	910
555	182	269	154	31
366	736	790	896	418
449	42	793	295	957
929	399	195	218	866
109	261	998	500	53
499	120	659	165	617
628	498	394	345	513
420	258	301	462	494
780	749	382	588	819
378	5	354	177	660
150	158	444	966	483
355	153	830	9	803
666	991	947	281	682
555	172	543	873	891
613	498	217	836	63
932	358	699	858	307
888	885	761	332	819
854	898	501	7	934
729	251	382	395	454
624	732	569	281	34
758	668	796	559	154
26	705	250	616	355
464	313	50	60	77
240	941	668	840	504
186	597	706	785	308
769	567	811	884	528
773	106	973	987	919
873	46	242	346	655
476	655	700	236	70
925	21	589	548	679
1000	621	60	53	995
852	738	536	404	644
887	76	201	75	248
463	16	431	655	374
844	215	955	245	851
556	530	616	51	835
776	980	94	125	251
19	147	330	784	371
213	377	942	744	265
287	525	603	746	973
598	161	339	139	931
447	348	795	35	53
465	696	863	726	440
498	981	791	366	747
907	291	767	407	869
927	109	970	182	437
990	844	898	404	923
567	522	150	641	679
494	494	655	103	312
423	486	352	396	72
58	378	200	102	267
11	381	51	278	415
896	162	843	865	316
552	377	301	868	242
980	665	98	685	933
244	446	213	189	706
352	692	599	172	682
50	207	224	612	562
66	165	370	721	636
834	651	599	849	463
481	26	890	411	471
264	952	80	484	255
972	769	414	386	817
522	496	126	330	990
90	980	903	705	152
970	327	467	218	49
402	520	362	794	227
411	345	704	302	534
469	506	167	633	567
752	8	232	681	303
57	68	551	478	284
121	433	16	490	341
133	229	388	196	719
882	947	767	931	496
412	158	387	873	360
605	169	259	347	489
393	156	65	51	493
58	65	667	160	894
318	828	131	490	331
428	800	33	863	409
814	820	434	294	531
166	866	715	43	255
552	482	93	910	408
698	931	280	292	355
332	273	43	335	421
424	655	692	292	648
765	801	933	622	741
417	971	16	204	341
10	609	215	790	123
569	985	546	451	177
423	172	237	155	516
866	313	811	791	314
593	190	872	408	26
147	976	24	498	546
256	59	891	684	23
257	761	990	415	437
452	598	152	26	840
708	587	993	921	638
669	434	901	542	844
754	929	96	171	940
199	544	750	47	925
13	487	266	211	537
741	990	444	850	619
147	738	890	667	724
299	479	250	716	233
743	5	546	654	529
84	772	411	819	393
686	636	808	719	765
168	886	612	210	958
515	679	696	475	847
16	697	178	557	420
881	929	501	762	349
396	36	15	964	452
528	534	459	132	214
365	274	610	130	30
567	522	804	842	899
852	623	748	250	834
216	937	797	952	889
435	797	894	219	371
618	823	616	551	803
531	287	776	712	203
980	238	407	735	305
142	971	320	18	488
576	259	862	103	999
470	752	322	728	262
839	837	530	745	386
518	21	988	819	996
554	560	86	945	766
749	561	485	537	134
9	70	833	279	652
88	97	498	311	706
784	740	958	512	633
173	884	557	871	498
218	876	125	590	173
104	143	822	655	581
166	688	95	924	49
160	933	331	229	478
643	187	905	517	598
712	342	13	798	827
546	758	265	300	390
518	161	113	450	414
792	487	297	165	809
872	668	841	979	52
187	26	735	64	398
532	476	54	771	993
431	108	99	603	262
843	16	747	946	993
92	785	690	631	618
6	484	680	115	681
520	532	238	631	419
557	197	984	190	564
737	265	154	577	157
469	880	498	906	341
303	434	955	618	340
493	157	696	654	700
797	402	477	962	70
153	592	283	755	37
573	38	407	568	137
400	129	64	211	764
730	354	289	959	804
358	32	793	438	733
786	266	230	728	268
527	338	437	454	507
628	834	191	878	525
462	757	980	807	828
713	849	773	742	627
569	647	441	460	503
281	68	692	814	979
530	230	963	594	714
138	229	206	777	370
616	138	170	175	737
728	678	853	416	780
39	888	167	395	465
154	222	131	139	730
338	917	278	770	708
974	799	819	896	830
175	268	989	953	68
32	12	625	528	163
786	55	556	891	956
333	840	27	620	1
837	729	963	330	967
638	782	625	975	96
259	434	889	494	242
685	401	538	405	472
72	822	849	806	341
149	921	855	966	898
112	640	794	702	805
194	875	490	475	203
990	929	198	271	668
748	548	463	112	617
607	478	725	919	798
834	151	30	939	764
660	391	383	293	908
636	196	735	560	587
292	901	171	561	787
479	666	974	532	48
713	834	366	828	492
723	258	193	861	371
982	213	592	347	923
607	966	315	734	252
107	426	152	507	524
748	211	820	700	13
807	266	725	426	399
135	912	658	709	130
55	215	685	474	168
403	692	939	245	241
248	640	862	189	766
93	73	515	50	183
241	750	606	56	837
346	622	539	15	770
238	423	15	446	934
489	815	50	606	148
783	791	662	89	540
568	361	414	167	775
582	482	579	942	837
392	651	497	852	259
532	327	408	423	916
829	810	267	670	981
871	45	145	686	55
197	867	356	186	551
37	302	612	892	247
264	805	763	647	723
971	973	269	357	888
958	760	309	674	984
249	26	504	357	593
584	140	45	547	400
103	493	821	161	83
236	102	704	896	345
253	305	366	71	829
129	14	387	436	818
188	353	510	740	675
340	504	418	247	671
386	721	131	520	81
334	324	603	710	281
972	757	953	640	179
627	817	926	604	895
692	331	655	322	637
370	268	540	708	227
112	435	347	819	703
651	715	73	809	392
447	705	365	79	107
49	455	447	620	149
621	573	698	13	685
854	219	441	440	427
199	41	884	7	448
27	657	548	434	297
703	548	13	942	364
88	356	311	779	220
335	534	951	954	661
669	250	103	216	572
55	708	544	162	39
278	547	353	866	680
482	723	918	531	255
109	239	559	737	940
136	594	43	165	158
693	487	52	825	644
820	720	137	594	606
270	501	603	884	165
456	726	280	644	220
649	723	800	670	714
210	748	791	241	946
17	734	248	558	902
810	833	330	51	258
978	819	262	56	465
917	202	358	909	935
340	758	757	158	592
372	339	513	445	377
18	78	509	407	481
803	625	592	382	366
377	571	787	652	305
519	284	585	869	810
732	454	320	760	177
229	809	976	240	991
513	182	939	893	432
126	44	624	503	545
446	45	969	368	251
892	833	837	104	248
403	511	6	677	439
911	169	264	526	447
231	511	658	304	882
807	119	891	836	741
316	493	725	791	392
548	954	379	185	989
454	580	936	735	467
457	83	603	420	798
216	488	279	815	358
86	726	3	824	836
666	930	216	400	576
565	91	213	99	92
797	307	23	449	898
620	727	254	873	235
787	514	792	638	577
620	705	347	465	315
889	35	46	670	710
54	793	487	592	620
553	317	116	152	624
174	172	464	206	973
685	453	612	282	908
923	883	284	343	21
363	342	98	873	280
164	319	165	684	531
769	288	269	348	45
394	824	353	145	221
775	60	942	230	433
890	171	514	355	620
918	598	490	696	593
830	718	378	125	442
302	907	925	828	625
896	327	820	418	48
142	987	458	806	552
404	442	960	724	771
302	23	40	867	546
472	171	608	112	184
996	756	58	71	526
739	704	955	891	580
526	18	462	437	5
703	699	474	293	424
173	820	343	633	425
1000	320	746	99	229
450	416	666	359	654
208	39	763	748	459
962	946	219	252	321
485	173	117	816	502
33	585	52	626	86
883	962	799	795	983
441	302	249	577	696
538	617	919	241	993
70	88	752	442	493
853	125	414	188	370
880	732	323	439	640
212	62	262	60	604
738	451	957	526	770
928	215	778	305	971
13	829	350	976	730
819	308	351	792	490
954	976	922	464	899
656	77	144	556	559
613	972	286	377	733
33	446	402	80	195
443	326	14	659	349
378	553	925	276	28
357	445	321	810	74
786	248	51	324	451
492	676	472	390	703
809	181	978	726	96
207	972	301	83	622
861	541	115	992	501
617	801	977	541	62
569	369	779	550	136
336	804	381	69	334
345	738	426	744	559
18	852	925	774	220
661	300	258	57	490
110	768	299	501	255
676	84	773	397	670
472	833	674	619	540
248	276	930	519	620
518	117	985	243	644
824	431	729	247	885
874	742	785	68	815
819	149	336	716	756
736	465	783	215	389
48	224	8	590	602
692	184	159	866	408
392	910	507	596	679
385	678	834	771	452
619	801	871	972	5
233	67	39	324	693
81	397	862	452	962
145	535	135	703	887
342	360	39	930	962
465	190	801	312	995
710	676	201	628	779
656	473	706	546	652
751	27	764	546	731
161	636	176	548	621
905	793	906	499	408
410	526	127	758	552
922	30	357	594	621
879	923	212	504	608
202	286	179	70	328
791	429	504	312	756
395	24	372	209	372
283	137	121	551	576
481	952	828	548	185
118	602	999	97	963
808	565	451	250	120
389	107	515	566	770
663	123	786	656	373
669	495	958	523	731
84	924	343	981	937
365	441	756	397	170
558	787	464	678	354
817	886	534	813	699
680	192	642	75	524
498	965	742	210	833
420	169	573	55	615
173	13	304	185	589
778	138	346	186	343
382	190	946	454	212
402	976	133	353	954
224	685	490	823	617
260	313	830	146	253
186	545	27	597	866
639	517	852	352	876
456	352	587	284	839
418	161	534	899	590
565	795	135	870	293
851	435	438	726	624
372	304	829	4	911
947	343	859	717	670
679	604	446	911	875
841	314	326	21	23
541	236	957	803	601
353	313	670	299	882
838	7	37	876	853
783	497	587	685	600
928	981	453	433	438
827	283	593	528	65
388	468	302	67	911
163	484	837	48	843
586	835	474	265	973
962	515	206	614	35
262	96	877	432	71
305	405	430	93	810
438	392	746	4	511
907	422	3	578	403
172	956	400	137	678
71	566	957	637	980
106	662	37	238	414
921	315	715	771	751
367	254	586	320	842
780	378	707	705	533
377	612	685	559	83
907	29	196	871	543
500	366	646	556	55
555	317	78	178	986
122	539	404	776	414
536	98	646	727	655
12	614	722	676	248
375	554	640	79	454
90	538	410	653	406
361	592	186	59	284
427	861	117	673	556
816	733	388	25	12
213	860	574	61	660
320	655	558	149	657
262	60	364	163	864
125	254	450	853	77
66	244	558	898	555
129	655	980	749	384
830	199	919	609	474
610	336	220	832	348
306	217	877	475	625
22	519	82	803	88
621	372	313	251	104
929	54	613	394	664
847	557	155	710	378
222	187	229	370	959
40	191	388	755	264
847	152	924	894	851
597	255	42	461	719
576	528	354	267	37
286	499	443	626	773
149	911	167	736	172
382	134	699	140	439
237	510	619	443	573
251	499	215	937	977
345	821	851	607	781
704	987	951	527	73
758	593	922	901	202
867	876	931	523	118
545	811	328	208	495
689	685	556	167	288
424	481	240	323	401
929	236	172	835	607
329	743	136	486	807
577	260	123	672	39
31	378	256	915	139
80	777	11	396	276
312	373	285	753	328
860	548	455	652	122
967	313	829	24	533
671	179	798	773	351
327	598	823	384	402
196	235	88	588	472
344	592	700	177	635
989	614	644	30	207
17	390	913	158	146
714	895	358	837	437
200	202	21	760	186
668	993	319	149	226
558	988	206	573	895
654	134	781	67	323
383	218	648	900	195
275	428	73	555	387
333	479	603	221	797
164	69	162	393	48
921	923	947	213	287
170	911	106	406	373
687	389	820	199	170
909	828	444	349	807
37	285	109	920	916
559	407	982	176	489
224	128	889	274	30
177	334	8	173	836
666	974	282	29	813
490	373	929	104	31
603	174	654	253	581
375	960	549	737	275
721	639	594	816	702
984	554	138	8	261
233	172	297	145	674
766	142	413	616	133
236	577	426	347	568
552	310	788	307	200
748	795	335	862	380
82	969	752	287	140
481	232	177	652	175
291	943	564	457	269
137	876	392	621	304
121	624	132	185	322
420	202	359	362	451
877	431	166	738	151
836	154	27	517	994
229	667	310	842	810
650	187	418	930	316
757	877	199	803	54
567	320	388	964	614
580	722	390	200	893
673	435	193	443	887
56	176	121	863	961
783	904	4	109	569
411	98	652	810	942
951	50	499	743	437
156	686	30	493	251
113	241	188	489	732
694	121	987	930	156
776	6	412	591	896
475	794	444	609	449
1	174	92	838	232
621	880	42	56	868
848	762	405	289	465
446	254	154	515	516
645	781	639	422	750
863	490	383	487	862
834	396	392	687	120
38	900	642	50	68
283	466	829	718	707
467	899	673	34	634
875	289	148	954	977
351	378	142	466	458
67	122	545	114	130
489	922	130	260	75
371	666	610	236	322
589	315	142	982	401
253	927	290	745	262
743	466	235	388	395
905	101	381	639	129
874	318	948	523	863
873	815	998	673	569
520	532	845	810	141
134	963	417	569	347
454	282	289	527	893
862	41	256	921	469
244	652	887	496	295
68	854	89	405	116
622	352	642	1	144
519	511	589	396	28
817	767	448	904	679
90	644	253	727	988
230	92	590	256	435
1000	773	538	186	68
755	370	620	886	988
733	654	387	36	120
298	993	835	105	852
1000	930	928	833	237
941	910	527	443	246
718	457	288	226	803
572	276	555	306	709
963	775	344	635	180
708	815	790	800	88
650	131	636	244	56
307	649	765	526	724
209	525	787	265	941
822	720	334	179	196
337	185	767	237	852
10	128	792	729	389
808	170	39	633	782
45	595	502	482	60
20	644	542	634	654
87	910	239	95	594
733	865	198	235	997
723	229	52	726	528
837	71	807	117	630
809	388	76	733	710
767	865	638	125	910
825	991	583	307	284
429	992	992	811	9
696	932	461	202	969
890	608	604	603	930
792	342	245	691	683
76	98	800	565	789
175	161	923	961	180
400	555	732	559	748
116	183	964	915	632
128	950	793	334	78
971	873	768	724	822
815	970	957	130	602
223	59	696	468	505
41	335	496	545	97
741	2	180	387	69
597	229	271	47	215
940	820	937	30	401
165	57	325	44	850
88	317	667	482	59
623	800	983	309	416
517	501	790	286	187
173	129	83	499	63
792	52	256	699	584
340	218	608	643	601
608	534	519	323	512
226	748	492	570	65
416	313	684	706	572
166	915	336	523	976
867	593	931	556	471
387	842	162	93	739
164	609	99	968	833
977	693	579	151	157
885	895	91	281	853
250	868	973	491	526
781	930	196	150	772
576	38	348	467	526
502	47	68	977	579
159	289	822	579	31
436	239	921	838	822
821	913	174	589	203
644	154	819	538	434
241	160	903	626	792
18	614	864	462	43
995	419	819	310	892
757	798	299	604	178
615	223	989	609	819
966	15	117	667	878
468	237	499	629	607
950	74	918	181	435
94	467	941	676	588
599	523	696	911	211
158	245	266	913	409
720	656	107	90	215
454	682	989	673	81
550	707	862	269	763
669	137	384	494	997
388	585	302	724	796
803	111	144	742	791
566	41	511	652	81
548	117	699	988	384
32	371	820	711	996
85	260	877	479	587
446	142	775	839	98
473	492	395	841	122
2	972	811	766	926
346	194	337	374	975
763	1	259	277	54
864	730	697	832	481
808	664	950	624	45
128	959	332	332	15
245	491	71	785	586
803	363	635	16	895
307	789	686	90	333
546	637	998	130	883
48	36	541	347	169
780	741	858	700	88
170	510	672	700	769
418	491	70	601	354
449	903	165	893	941
905	822	565	756	850
51	400	243	284	148
196	639	971	603	549
381	26	26	466	923
451	104	947	90	851
228	894	675	783	484
496	828	397	298	446
340	466	502	452	669
261	216	688	310	54
869	877	237	981	221
695	858	666	532	637
998	297	452	457	553
908	517	650	333	56
680	695	915	113	966
249	651	691	985	22
519	509	296	872	23
616	859	287	750	139
567	81	553	340	587
184	175	100	701	635
398	501	468	181	298
539	391	879	886	572
837	745	717	30	406
639	588	938	827	556
584	724	628	474	847
768	917	474	218	545
693	661	576	66	55
67	608	766	689	37
755	491	858	557	369
302	279	504	968	133
145	915	302	264	523
363	456	139	497	404
720	758	559	329	320
831	159	944	710	558
154	982	924	828	179
571	649	598	185	639
120	344	648	980	185
873	47	709	327	732
927	763	866	89	758
862	29	52	817	151
76	533	503	757	374
632	437	443	777	39
495	440	935	406	828
475	777	313	371	4
17	546	642	808	576
62	507	803	990	929
23	244	513	722	987
526	522	509	196	179
213	54	364	314	586
40	730	187	640	833
239	956	416	270	537
709	242	647	862	363
266	687	937	121	260
870	633	813	159	18
117	30	169	559	218
336	495	78	866	891
964	615	17	545	28
868	921	297	909	603
107	536	695	421	240
730	772	493	886	372
732	374	665	796	149
556	765	72	119	92
347	466	49	434	736
487	344	822	219	385
41	840	822	665	742
14	590	148	686	531
318	342	269	942	556
60	521	250	114	303
357	734	446	560	526
288	17	845	474	793
747	104	209	318	996
413	751	591	292	541
64	466	392	868	904
195	849	148	334	950
251	786	667	375	25
12	673	74	404	760
921	466	674	98	927
106	440	332	259	25
123	471	733	589	107
172	31	308	909	60
714	765	439	530	598
4	946	780	580	121
111	55	677	715	315
290	615	40	292	407
355	531	368	572	521
673	129	294	257	862
61	434	397	782	312
674	128	769	140	742
829	716	343	623	78
788	892	298	271	22
107	25	587	256	68
884	326	788	566	725
804	638	192	666	685
369	933	819	365	956
650	427	647	557	797
329	256	471	341	900
906	544	962	417	199
57	603	671	160	354
250	925	957	614	448
374	265	984	804	368
947	845	437	26	161
34	429	409	208	385
980	354	899	933	35
270	239	206	447	332
70	748	103	237	48
537	239	428	664	142
517	666	348	643	719
53	41	996	924	576
170	497	444	51	277
141	500	731	84	803
487	439	773	84	198
259	674	627	23	198
151	736	106	679	452
906	927	950	982	525
575	148	307	414	610
857	871	185	438	660
75	827	712	665	373
505	551	899	312	752
793	115	994	261	743
211	927	14	837	143
175	484	824	817	976
755	842	815	761	630
900	829	26	714	365
617	485	667	917	586
139	982	645	696	611
167	933	361	269	5
364	833	895	625	964
295	382	528	420	664
821	92	32	918	502
59	615	727	621	347
507	534	705	899	953
900	744	464	87	53
57	22	128	767	252
762	333	139	454	734
652	543	82	955	586
600	203	728	343	897
127	490	791	965	502
705	677	135	650	205
298	961	962	640	972
194	113	58	613	307
125	125	418	892	655
247	586	867	49	412
545	555	82	482	47
810	711	323	508	893
830	849	817	630	721
260	823	298	105	556
37	188	444	940	514
304	856	649	552	975
528	602	648	647	246
744	16	277	30	485
973	734	507	187	735
692	930	385	958	510
935	832	806	640	69
215	547	337	146	874
274	790	249	882	561
410	893	972	724	106
699	953	432	299	570
41	565	776	966	764
618	265	628	915	359
910	827	714	384	595
378	198	151	573	936
738	742	255	898	37
303	297	931	595	374
193	906	861	289	769
861	531	260	575	380
356	282	692	129	283
470	557	432	16	392
653	46	188	113	43
150	443	842	745	756
166	731	781	521	966
365	474	897	607	902
386	848	26	285	783
251	752	233	739	113
699	295	220	992	108
571	420	944	885	316
28	713	433	557	613
817	795	83	388	767
534	792	475	116	233
282	407	126	308	258
622	549	11	855	71
425	113	559	446	709
5	797	43	121	154
65	920	729	453	118
498	603	348	274	41
589	652	881	541	965
888	479	266	823	787
242	317	824	462	953
837	84	824	451	215
724	292	627	52	996
273	941	662	743	31
840	867	350	601	563
978	397	916	834	52
345	870	538	373	737
215	76	437	484	47
150	261	356	662	235
80	922	219	7	352
195	575	699	707	752
868	424	67	868	86
753	803	315	636	336
117	146	57	970	879
647	736	599	562	867
492	76	476	453	562
8	495	751	317	896
441	724	282	284	821
108	36	439	981	952
95	227	547	353	838
7	823	503	548	897
745	331	791	336	908
613	943	887	739	792
123	175	401	106	421
124	324	506	53	457
994	181	287	897	486
385	575	77	157	695
325	341	3	534	131
296	158	28	267	80
641	860	518	671	166
791	198	458	342	259
696	178	538	667	764
740	573	975	869	48
56	465	596	44	979
860	543	161	876	867
263	639	749	16	433
381	394	887	116	815
235	529	782	979	404
102	617	835	687	7
741	573	529	22	795
368	822	64	295	866
729	314	632	629	348
751	470	255	865	413
34	452	626	439	205
599	721	969	262	364
126	77	161	19	802
344	732	477	15	143
497	115	316	314	764
281	16	772	411	430
674	545	65	783	809
409	74	579	191	800
267	506	267	526	884
522	828	791	799	363
859	786	398	588	521
982	441	912	677	854
239	407	436	654	173
523	924	592	162	526
822	113	310	100	944
952	471	655	642	403
917	328	268	731	787
277	667	533	594	733
658	610	409	756	860
193	67	842	898	453
226	259	57	355	183
741	151	660	844	44
362	437	125	667	924
238	150	275	308	424
283	420	780	83	89
261	336	299	79	426
213	740	348	560	838
180	569	848	351	971
218	624	34	415	716
321	187	251	838	728
256	107	342	601	133
759	542	104	274	208
123	316	544	764	480
977	302	481	600	503
175	281	166	956	993
435	252	958	5	304
499	331	68	310	608
774	374	548	527	675
143	993	354	227	771
888	818	973	392	387
783	709	740	226	605
777	463	586	613	500
294	353	328	993	262
448	747	342	463	141
766	375	948	127	24
815	21	437	689	630
151	648	827	286	650
338	419	328	637	528
466	558	663	949	234
831	242	211	843	635
382	773	670	243	931
467	253	445	624	1000
961	578	493	276	686
686	674	144	911	453
723	147	984	927	403
353	892	149	508	398
161	91	885	909	396
256	769	987	929	414
251	379	989	431	963
742	524	160	840	53
873	83	813	890	452
125	572	559	111	755
277	423	352	69	657
530	980	556	454	512
944	51	66	384	144
606	757	475	681	598
901	437	203	67	530
770	838	761	532	809
44	927	907	908	697
799	655	457	934	313
224	923	184	701	425
291	375	159	548	224
389	89	843	744	992
988	462	305	938	279
156	915	952	640	334
525	117	660	807	743
96	792	280	630	427
789	252	172	529	682
187	567	284	809	558
916	338	732	897	648
144	392	60	642	213
63	261	637	410	693
167	699	581	197	83
853	192	77	272	281
141	585	99	402	323
245	647	938	337	92
522	61	662	181	155
369	775	50	641	917
332	601	517	440	811
921	29	623	792	761
988	597	887	169	383
300	12	339	258	184
511	753	534	561	309
145	242	891	348	751
585	793	128	591	989
329	338	180	64	977
565	764	958	584	679
984	211	424	174	508
22	767	144	787	369
182	282	74	513	263
2	219	893	85	267
87	34	970	724	582
636	11	500	579	654
861	246	998	227	299
549	770	40	8	777
839	988	835	572	652
144	62	727	449	702
761	896	247	857	249
573	759	198	470	56
356	161	298	247	13
872	276	330	68	9
588	973	692	124	57
665	702	687	764	964
351	817	698	264	732
159	481	185	20	81
221	268	986	127	791
121	732	664	921	713
584	84	221	158	182
990	47	505	757	995
478	50	475	187	989
593	423	52	523	891
883	988	21	265	776
299	403	849	237	71
801	438	755	852	956
973	746	231	185	957
659	538	30	413	496
85	177	279	706	248
93	757	712	35	791
1000	984	197	658	185
214	523	421	836	334
407	979	757	123	393
757	364	272	938	819
989	14	516	164	33
808	828	901	62	129
166	319	788	16	508
99	253	865	58	133
8	280	727	660	259
74	302	145	742	131
17	592	961	509	257
123	367	22	416	636
697	826	556	87	681
82	3	475	65	3
622	652	361	782	943
758	256	371	915	585
2	991	182	883	43
170	206	286	961	492
181	978	878	946	432
876	289	214	948	735
875	261	174	947	713
594	160	191	701	647
560	123	330	504	688
520	150	340	904	876
483	601	426	782	493
636	26	975	699	983
553	951	476	364	24
261	713	278	274	959
302	175	534	800	443
960	904	535	846	632
51	675	763	86	589
520	996	779	492	926
327	572	269	284	822
467	612	150	342	520
465	925	762	272	158
315	218	924	208	225
725	463	286	845	737
296	578	995	271	790
427	259	688	451	586
307	26	218	843	778
52	922	101	973	4
987	711	251	258	841
229	198	207	360	486
666	518	228	985	131
854	586	204	884	132
202	157	60	977	601
52	248	723	879	230
739	864	889	287	659
472	621	460	701	646
35	774	484	126	152
226	271	96	615	728
767	511	727	390	381
495	203	324	678	89
299	683	682	348	169
746	587	829	621	588
412	107	515	246	840
629	962	479	944	496
427	752	363	454	230
428	766	614	351	663
995	273	370	74	380
556	871	484	248	621
646	644	202	64	959
800	9	682	279	389
219	939	738	461	970
232	790	890	285	784
744	426	724	1000	710
783	765	854	878	140
850	346	200	838	974
897	439	269	132	704
681	284	22	788	35
228	396	757	302	480
767	565	5	2	122
282	214	400	837	682
580	154	31	565	927
935	949	179	868	163
291	399	80	825	582
875	166	649	147	723
14	784	205	277	554
943	407	38	530	216
713	149	799	222	724
379	138	807	883	183
911	861	215	979	754
241	201	617	418	753
835	351	358	372	355
991	93	96	115	176
8	561	808	840	227
984	69	149	433	66
779	464	183	199	883
940	739	2	523	704
842	695	124	735	891
831	445	117	157	659
108	746	466	492	413
538	984	974	891	363
200	180	331	223	685
268	17	70	722	10
258	948	83	977	42
156	351	542	189	31
176	97	763	54	369
478	921	38	438	162
902	986	963	382	173
989	874	933	81	790
150	7	876	343	423
607	539	467	667	831
9	35	4	922	121
188	631	689	672	605
11	860	400	272	744
22	50	529	6	402
622	68	76	258	325
57	147	962	419	377
550	363	348	65	197
664	755	82	355	664
537	144	149	301	546
304	414	817	80	370
454	863	55	529	613
76	575	277	423	760
631	667	764	962	998
244	162	719	733	271
536	37	959	794	675
882	976	308	620	588
888	980	44	946	208
756	387	262	825	779
580	355	132	308	639
935	909	683	969	559
593	664	6	253	350
283	892	466	319	813
604	99	947	231	354
801	190	417	278	591
401	776	155	875	678
675	504	215	873	656
745	248	537	923	850
624	133	179	368	527
636	650	170	986	111
777	477	980	58	225
72	90	76	360	489
78	258	719	313	846
763	646	331	11	943
238	926	167	284	73
555	284	309	349	236
182	541	104	740	90
594	610	581	285	960
62	343	179	904	639
298	611	834	580	359
955	84	425	193	291
368	276	967	935	828
467	74	38	972	61
435	863	564	829	92
322	466	79	777	768
240	543	337	976	480
394	577	224	390	534
169	388	721	179	966
692	588	106	161	560
184	180	592	799	55
488	435	928	981	577
346	309	765	273	384
855	299	996	102	840
900	451	884	866	627
264	684	576	862	781
216	210	659	872	466
964	439	345	550	636
684	90	718	686	63
529	642	230	622	35
102	803	495	241	345
369	86	918	172	540
73	541	494	599	363
507	970	644	690	551
931	612	164	994	537
214	343	470	696	359
244	122	81	460	748
39	433	172	890	843
853	472	48	672	697
992	302	485	991	360
371	826	660	377	80
766	842	797	271	901
556	77	575	145	362
656	319	760	550	338
678	203	395	204	228
124	304	533	61	158
494	108	565	100	127
877	6	218	528	688
453	268	845	564	106
333	408	349	981	495
58	222	804	823	994
259	327	345	920	740
653	804	843	162	842
241	533	181	8	414
283	306	104	89	969
285	783	204	785	139
120	781	930	376	938
73	525	650	133	720
226	78	467	795	36
574	793	15	442	782
7	847	989	64	52
967	859	274	61	873
543	61	364	373	535
558	572	975	188	154
251	83	896	878	490
228	923	481	195	616
953	805	373	547	18
367	3	942	379	177
477	199	171	834	375
799	767	7	254	516
704	600	817	182	582
679	697	573	553	938
604	196	98	793	194
877	984	600	725	87
194	512	945	226	261
758	531	218	606	157
258	553	654	542	17
230	834	206	457	683
182	139	5	857	155
106	494	164	972	491
810	636	381	867	647
186	953	450	414	765
105	976	73	770	458
737	995	955	949	344
668	422	854	291	903
45	380	561	843	236
312	116	899	158	717
408	410	492	316	606
849	338	882	748	960
434	87	95	449	127
901	936	746	947	768
515	228	994	66	527
543	307	525	322	709
106	291	836	605	627
150	43	243	199	233
936	474	337	240	710
789	794	398	66	888
50	637	649	882	451
428	772	37	569	807
588	574	257	225	856
425	17	969	23	795
678	192	637	905	969
490	884	285	479	862
235	141	759	292	934
80	265	532	870	550
292	931	693	598	679
73	437	866	996	29
250	333	439	908	33
231	727	873	28	740
720	607	202	953	795
91	867	569	648	253
3	122	715	406	187
94	719	978	138	339
802	192	912	263	238
258	337	458	424	278
